ProductID,StoreID,Date,QuantitySold,StockLevel,StockPoints,MissingPoints
645,34,2024-02-24,28,94,94,0
583,30,2024-09-06,37,25,25,12
259,83,2024-06-29,41,30,30,11
813,44,2024-05-30,36,98,98,0
22,91,2024-06-15,27,72,72,0
65,40,2024-10-20,17,68,68,0
903,63,2024-06-11,9,51,51,0
444,68,2024-03-26,33,71,71,0
129,13,2024-08-11,20,20,20,0
906,18,2024-07-26,13,15,15,0
830,43,2024-05-01,28,50,50,0
332,34,2024-11-17,48,15,15,33
43,55,2024-09-05,29,17,17,12
461,13,2024-09-12,13,46,46,0
168,77,2024-08-18,46,55,55,0
574,14,2024-06-05,35,27,27,8
822,31,2024-11-02,6,81,81,0
395,97,2024-07-16,18,77,77,0
30,23,2024-08-04,5,55,55,0
684,56,2024-02-10,47,36,36,11
173,77,2024-04-12,25,15,15,10
215,33,2024-09-18,2,84,84,0
188,5,2024-03-04,10,64,64,0
280,96,2024-11-14,30,59,59,0
884,26,2024-07-04,45,60,60,0
35,41,2024-07-30,5,10,10,0
620,11,2024-07-26,33,74,74,0
246,88,2024-03-29,1,65,65,0
296,27,2024-12-08,18,31,31,0
412,20,2024-11-17,32,18,18,14
551,30,2024-09-04,47,55,55,0
61,87,2024-04-10,49,4,4,45
280,86,2024-02-22,11,2,2,9
138,91,2024-11-27,21,27,27,0
200,11,2024-04-07,26,89,89,0
885,79,2024-10-18,25,86,86,0
526,93,2024-07-20,22,93,93,0
631,72,2024-06-20,27,71,71,0
803,89,2024-08-18,49,99,99,0
795,45,2024-05-29,13,28,28,0
990,97,2024-05-30,33,76,76,0
782,45,2024-02-15,34,58,58,0
360,90,2024-07-14,41,24,24,17
545,56,2024-06-18,35,21,21,14
485,88,2024-09-30,1,96,96,0
913,42,2024-02-04,21,70,70,0
503,52,2024-01-08,48,22,22,26
389,84,2024-07-28,6,69,69,0
180,94,2024-01-22,28,78,78,0
319,90,2024-11-04,17,78,78,0
220,95,2024-06-22,5,39,39,0
896,54,2024-06-11,31,97,97,0
779,45,2024-11-30,5,13,13,0
59,63,2024-06-08,38,28,28,10
992,96,2024-04-27,3,15,15,0
530,9,2024-09-01,23,92,92,0
767,40,2024-10-20,37,86,86,0
1000,82,2024-11-22,37,9,9,28
974,44,2024-08-10,10,46,46,0
101,65,2024-12-26,10,3,3,7
657,98,2024-05-01,19,11,11,8
267,29,2024-03-01,17,41,41,0
817,10,2024-01-16,21,97,97,0
918,45,2024-04-07,14,3,3,11
56,24,2024-08-27,9,83,83,0
997,58,2024-07-18,46,91,91,0
220,54,2024-10-24,1,91,91,0
847,90,2024-01-27,45,5,5,40
798,22,2024-05-20,13,13,13,0
355,48,2024-06-30,4,34,34,0
840,8,2024-09-05,1,46,46,0
846,17,2024-11-11,49,57,57,0
177,58,2024-12-12,40,64,64,0
593,88,2024-12-09,32,18,18,14
807,11,2024-08-27,34,56,56,0
698,75,2024-03-25,28,64,64,0
914,36,2024-06-23,31,12,12,19
29,67,2024-10-18,8,7,7,1
701,53,2024-03-03,39,17,17,22
948,15,2024-11-02,26,34,34,0
564,90,2024-10-19,34,86,86,0
564,99,2024-01-11,3,25,25,0
189,99,2024-12-10,12,37,37,0
989,44,2024-05-06,1,83,83,0
882,2,2024-09-11,44,65,65,0
493,45,2024-02-14,5,25,25,0
310,30,2024-10-09,30,56,56,0
491,49,2024-09-12,30,99,99,0
91,59,2024-01-28,17,24,24,0
233,39,2024-12-06,48,29,29,19
219,7,2024-01-12,47,81,81,0
527,51,2024-08-07,23,6,6,17
1,45,2024-08-08,15,26,26,0
918,40,2024-03-04,37,10,10,27
202,58,2024-11-11,21,7,7,14
131,99,2024-07-11,14,10,10,4
717,90,2024-12-26,2,87,87,0
919,91,2024-10-25,11,29,29,0
845,14,2024-07-10,39,93,93,0
324,6,2024-12-15,38,14,14,24
22,98,2024-02-04,34,55,55,0
587,78,2024-09-07,38,34,34,4
918,96,2024-02-05,34,38,38,0
775,67,2024-03-10,18,23,23,0
847,95,2024-04-29,30,7,7,23
861,16,2024-07-09,15,42,42,0
961,96,2024-06-15,27,41,41,0
374,97,2024-11-13,34,83,83,0
942,78,2024-02-01,38,40,40,0
396,12,2024-11-23,33,46,46,0
102,37,2024-02-03,24,25,25,0
302,90,2024-01-22,15,51,51,0
137,100,2024-09-07,30,87,87,0
158,99,2024-09-19,42,21,21,21
949,16,2024-11-03,17,4,4,13
792,25,2024-07-31,5,14,14,0
961,3,2024-07-06,29,35,35,0
650,79,2024-08-10,4,62,62,0
175,46,2024-08-11,10,92,92,0
969,51,2024-12-02,17,78,78,0
694,58,2024-03-23,10,90,90,0
929,79,2024-08-28,17,48,48,0
787,12,2024-04-27,20,54,54,0
224,24,2024-04-29,24,71,71,0
589,71,2024-04-10,5,59,59,0
176,19,2024-05-23,34,56,56,0
307,78,2024-12-05,6,28,28,0
689,39,2024-08-14,2,18,18,0
128,1,2024-05-20,13,94,94,0
729,54,2024-10-29,43,72,72,0
949,73,2024-11-22,43,9,9,34
949,1,2024-09-21,48,9,9,39
392,88,2024-01-18,11,96,96,0
995,92,2024-03-10,47,88,88,0
966,82,2024-06-11,23,56,56,0
33,22,2024-05-23,16,53,53,0
603,66,2024-06-19,31,55,55,0
922,5,2024-11-14,11,67,67,0
968,96,2024-12-22,16,68,68,0
221,4,2024-05-05,8,86,86,0
566,91,2024-12-07,4,54,54,0
937,27,2024-10-24,40,68,68,0
141,83,2024-07-08,4,71,71,0
746,98,2024-05-01,25,80,80,0
238,83,2024-09-11,3,0,0,3
983,41,2024-10-30,32,11,11,21
168,66,2024-09-16,3,34,34,0
886,13,2024-12-10,27,77,77,0
89,52,2024-10-15,29,81,81,0
709,44,2024-06-30,32,73,73,0
640,94,2024-11-16,19,78,78,0
887,27,2024-03-23,21,32,32,0
447,90,2024-10-09,5,82,82,0
266,61,2024-07-11,18,97,97,0
250,86,2024-05-30,28,24,24,4
68,87,2024-04-16,42,15,15,27
257,81,2024-11-02,22,7,7,15
109,82,2024-04-20,21,34,34,0
2,3,2024-04-06,6,84,84,0
386,50,2024-10-10,1,82,82,0
733,5,2024-05-10,5,45,45,0
970,5,2024-05-13,41,10,10,31
885,50,2024-05-08,12,60,60,0
494,94,2024-03-22,26,43,43,0
379,10,2024-01-23,46,10,10,36
547,28,2024-01-17,34,10,10,24
102,24,2024-02-19,49,21,21,28
480,88,2024-05-30,14,84,84,0
865,4,2024-06-05,26,90,90,0
651,6,2024-07-23,45,81,81,0
688,28,2024-09-14,27,61,61,0
163,60,2024-04-23,9,47,47,0
74,73,2024-12-09,26,93,93,0
846,67,2024-06-22,47,62,62,0
295,100,2024-06-11,22,50,50,0
319,90,2024-01-26,47,44,44,3
952,29,2024-07-10,30,32,32,0
75,39,2024-12-18,43,84,84,0
171,44,2024-03-05,48,59,59,0
376,67,2024-05-16,17,1,1,16
732,64,2024-02-18,26,12,12,14
548,85,2024-02-05,36,65,65,0
899,39,2024-05-28,1,56,56,0
94,51,2024-03-15,8,42,42,0
595,71,2024-08-10,49,44,44,5
614,44,2024-06-30,35,30,30,5
483,88,2024-04-01,15,9,9,6
31,91,2024-06-14,47,22,22,25
943,90,2024-01-04,22,85,85,0
165,71,2024-09-01,14,28,28,0
890,80,2024-09-20,26,96,96,0
158,84,2024-05-02,28,30,30,0
102,74,2024-08-24,23,77,77,0
206,26,2024-10-26,14,73,73,0
190,38,2024-06-01,24,17,17,7
698,51,2024-11-11,2,10,10,0
723,43,2024-04-13,45,46,46,0
730,53,2024-07-30,26,2,2,24
266,30,2024-03-03,14,1,1,13
282,54,2024-10-20,7,53,53,0
238,50,2024-05-12,3,71,71,0
50,7,2024-05-01,47,30,30,17
572,18,2024-10-11,23,7,7,16
840,51,2024-11-15,46,42,42,4
154,89,2024-03-10,43,47,47,0
361,63,2024-10-24,47,1,1,46
428,26,2024-11-11,45,21,21,24
295,73,2024-02-24,18,4,4,14
663,61,2024-01-11,38,6,6,32
601,51,2024-11-08,35,19,19,16
200,18,2024-03-09,15,91,91,0
26,21,2024-12-23,25,76,76,0
171,26,2024-09-25,37,1,1,36
292,58,2024-11-26,28,31,31,0
82,9,2024-09-20,10,89,89,0
844,17,2024-02-19,39,2,2,37
309,21,2024-11-18,17,40,40,0
398,22,2024-09-29,39,41,41,0
490,87,2024-04-13,22,76,76,0
662,84,2024-08-13,26,84,84,0
92,53,2024-02-08,44,44,44,0
545,85,2024-09-30,25,86,86,0
185,92,2024-04-24,17,70,70,0
886,13,2024-01-14,13,16,16,0
370,57,2024-01-18,20,91,91,0
446,3,2024-11-02,25,46,46,0
264,47,2024-09-02,4,93,93,0
466,83,2024-07-28,10,68,68,0
227,22,2024-02-12,3,23,23,0
269,97,2024-08-30,41,70,70,0
62,67,2024-09-03,45,33,33,12
753,1,2024-08-03,18,49,49,0
668,72,2024-01-23,47,41,41,6
86,95,2024-07-27,36,32,32,4
344,26,2024-01-15,47,26,26,21
542,79,2024-06-10,22,77,77,0
971,42,2024-06-25,34,58,58,0
590,93,2024-09-23,47,18,18,29
554,49,2024-08-16,8,75,75,0
841,37,2024-11-28,40,2,2,38
819,83,2024-07-26,49,70,70,0
419,27,2024-12-05,44,98,98,0
536,74,2024-03-15,19,24,24,0
867,47,2024-04-18,42,14,14,28
475,70,2024-05-15,41,82,82,0
882,40,2024-02-05,37,59,59,0
477,30,2024-01-03,6,82,82,0
79,42,2024-09-18,26,22,22,4
903,59,2024-11-20,34,10,10,24
715,24,2024-11-02,45,58,58,0
503,9,2024-06-14,6,84,84,0
901,10,2024-09-06,37,33,33,4
801,69,2024-03-05,33,6,6,27
678,74,2024-04-18,22,43,43,0
621,38,2024-01-24,21,90,90,0
121,66,2024-10-02,6,63,63,0
758,50,2024-07-30,6,22,22,0
173,79,2024-08-10,48,57,57,0
985,67,2024-10-17,4,19,19,0
973,46,2024-09-21,30,26,26,4
809,82,2024-08-23,11,59,59,0
127,94,2024-10-07,30,7,7,23
424,82,2024-06-18,31,66,66,0
989,72,2024-02-22,24,1,1,23
436,39,2024-12-15,9,21,21,0
998,87,2024-04-09,3,69,69,0
628,49,2024-11-30,31,35,35,0
835,40,2024-06-10,40,23,23,17
258,57,2024-03-17,37,11,11,26
911,13,2024-01-01,36,80,80,0
915,51,2024-11-22,24,21,21,3
68,74,2024-02-23,31,82,82,0
389,35,2024-12-08,6,72,72,0
398,65,2024-09-25,2,75,75,0
327,59,2024-06-26,20,95,95,0
277,32,2024-07-21,28,94,94,0
459,89,2024-01-27,11,80,80,0
874,93,2024-08-02,4,22,22,0
787,8,2024-09-05,15,73,73,0
624,37,2024-02-19,6,62,62,0
523,29,2024-08-08,49,29,29,20
420,63,2024-01-11,30,18,18,12
415,52,2024-10-21,38,25,25,13
149,53,2024-05-28,2,89,89,0
588,60,2024-07-06,15,10,10,5
759,51,2024-04-02,11,19,19,0
940,100,2024-11-06,8,55,55,0
925,47,2024-04-16,26,44,44,0
563,30,2024-07-14,45,67,67,0
101,28,2024-12-13,44,46,46,0
287,17,2024-04-20,5,75,75,0
536,44,2024-08-30,6,88,88,0
344,69,2024-12-07,26,57,57,0
411,56,2024-03-10,4,9,9,0
384,70,2024-12-24,19,21,21,0
486,42,2024-07-06,20,70,70,0
609,61,2024-09-23,33,23,23,10
38,60,2024-03-11,20,65,65,0
276,54,2024-02-01,49,95,95,0
144,79,2024-11-14,12,84,84,0
609,24,2024-05-13,47,60,60,0
694,53,2024-09-23,1,6,6,0
39,79,2024-03-07,26,71,71,0
890,28,2024-07-24,14,37,37,0
332,7,2024-06-20,38,20,20,18
238,81,2024-04-27,37,7,7,30
746,14,2024-10-17,11,88,88,0
921,42,2024-12-01,36,27,27,9
898,97,2024-04-24,13,91,91,0
21,21,2024-03-23,43,53,53,0
818,4,2024-03-16,3,30,30,0
304,17,2024-11-28,33,99,99,0
281,87,2024-02-10,6,88,88,0
492,26,2024-09-29,10,40,40,0
697,6,2024-12-07,5,36,36,0
99,9,2024-01-29,23,37,37,0
869,70,2024-06-02,10,50,50,0
135,100,2024-03-08,44,75,75,0
975,83,2024-11-17,2,36,36,0
444,24,2024-12-23,13,30,30,0
826,83,2024-09-22,40,61,61,0
270,90,2024-08-15,2,17,17,0
417,11,2024-01-13,20,89,89,0
646,12,2024-04-16,1,5,5,0
188,87,2024-06-06,37,8,8,29
212,27,2024-11-08,9,10,10,0
824,3,2024-12-21,17,94,94,0
741,36,2024-05-21,9,1,1,8
760,51,2024-12-03,11,28,28,0
868,33,2024-06-10,15,50,50,0
822,53,2024-04-18,24,68,68,0
516,32,2024-06-21,38,22,22,16
159,14,2024-04-15,35,99,99,0
312,29,2024-10-11,30,6,6,24
507,16,2024-12-06,31,55,55,0
136,40,2024-10-27,49,76,76,0
852,35,2024-10-04,5,61,61,0
880,28,2024-02-09,44,73,73,0
29,42,2024-06-23,14,99,99,0
193,46,2024-08-15,11,79,79,0
833,26,2024-06-25,9,14,14,0
837,46,2024-10-12,34,52,52,0
250,96,2024-06-27,12,42,42,0
457,22,2024-08-09,35,82,82,0
919,8,2024-01-09,35,84,84,0
705,46,2024-10-19,1,34,34,0
274,58,2024-07-22,40,78,78,0
824,55,2024-04-26,22,13,13,9
506,66,2024-09-12,29,92,92,0
636,46,2024-02-28,8,68,68,0
124,93,2024-06-14,11,48,48,0
31,66,2024-02-08,41,17,17,24
373,33,2024-05-11,37,50,50,0
595,97,2024-11-28,14,0,0,14
178,96,2024-06-29,30,26,26,4
871,92,2024-09-14,35,63,63,0
587,44,2024-06-19,21,59,59,0
350,88,2024-09-25,37,90,90,0
164,66,2024-03-15,5,88,88,0
895,21,2024-10-04,19,40,40,0
749,85,2024-01-31,14,20,20,0
689,72,2024-12-31,26,13,13,13
286,58,2024-03-28,4,19,19,0
387,72,2024-01-13,25,91,91,0
163,75,2024-01-21,45,84,84,0
573,44,2024-11-14,42,86,86,0
965,26,2024-05-25,25,10,10,15
858,47,2024-04-01,18,65,65,0
648,54,2024-02-29,40,83,83,0
678,15,2024-03-03,8,23,23,0
270,95,2024-05-21,39,88,88,0
410,39,2024-08-23,40,36,36,4
21,5,2024-12-25,14,85,85,0
781,13,2024-08-23,32,23,23,9
768,62,2024-09-17,38,14,14,24
9,59,2024-12-09,33,11,11,22
912,12,2024-10-22,23,94,94,0
648,83,2024-06-16,15,63,63,0
602,74,2024-08-16,33,30,30,3
9,13,2024-11-13,25,52,52,0
253,87,2024-10-19,17,93,93,0
806,94,2024-10-15,33,83,83,0
306,31,2024-03-18,47,71,71,0
968,48,2024-06-22,2,43,43,0
643,71,2024-12-28,14,29,29,0
424,17,2024-05-21,40,34,34,6
377,20,2024-10-19,40,20,20,20
349,81,2024-10-10,39,62,62,0
252,69,2024-09-14,6,91,91,0
467,54,2024-06-16,6,16,16,0
678,14,2024-02-10,3,11,11,0
825,53,2024-06-09,7,17,17,0
398,37,2024-12-15,8,91,91,0
103,12,2024-06-06,42,59,59,0
512,97,2024-12-21,15,66,66,0
663,46,2024-06-09,47,14,14,33
844,44,2024-01-25,29,15,15,14
375,57,2024-03-04,33,21,21,12
648,84,2024-05-18,30,94,94,0
610,89,2024-02-04,39,62,62,0
299,5,2024-04-09,27,30,30,0
109,82,2024-06-07,36,0,0,36
64,1,2024-07-18,29,74,74,0
989,66,2024-05-28,38,5,5,33
641,94,2024-09-09,33,86,86,0
862,85,2024-07-31,37,8,8,29
262,82,2024-01-16,27,51,51,0
712,61,2024-06-11,33,79,79,0
893,6,2024-12-07,4,61,61,0
299,79,2024-12-28,22,57,57,0
150,63,2024-11-29,2,18,18,0
766,86,2024-12-31,10,12,12,0
900,75,2024-02-20,5,31,31,0
806,87,2024-01-27,10,99,99,0
803,84,2024-09-22,33,8,8,25
601,19,2024-02-21,38,48,48,0
661,96,2024-10-24,13,36,36,0
681,46,2024-02-15,31,30,30,1
722,11,2024-08-15,47,30,30,17
656,13,2024-06-11,36,58,58,0
998,78,2024-08-26,45,54,54,0
260,81,2024-01-07,24,18,18,6
419,64,2024-11-04,15,62,62,0
389,58,2024-10-03,29,1,1,28
36,64,2024-06-16,8,44,44,0
709,90,2024-02-09,5,95,95,0
573,74,2024-06-05,29,42,42,0
190,39,2024-03-15,47,97,97,0
727,83,2024-04-02,4,0,0,4
223,82,2024-07-26,12,84,84,0
535,73,2024-02-24,45,60,60,0
785,42,2024-11-03,2,2,2,0
907,19,2024-02-22,27,90,90,0
672,4,2024-06-27,31,43,43,0
508,40,2024-05-31,36,6,6,30
846,43,2024-02-03,36,32,32,4
841,22,2024-06-12,26,8,8,18
877,80,2024-11-04,43,29,29,14
182,61,2024-01-04,27,17,17,10
98,99,2024-04-19,5,55,55,0
128,36,2024-05-07,20,89,89,0
259,53,2024-12-24,11,83,83,0
809,29,2024-02-11,10,30,30,0
763,74,2024-01-07,40,71,71,0
184,39,2024-02-08,38,62,62,0
680,33,2024-09-26,6,86,86,0
336,68,2024-07-06,8,49,49,0
90,10,2024-06-23,23,88,88,0
356,28,2024-04-01,47,0,0,47
745,24,2024-01-05,26,81,81,0
308,65,2024-04-09,46,18,18,28
789,32,2024-08-14,43,63,63,0
332,95,2024-11-07,12,52,52,0
261,60,2024-11-02,26,5,5,21
295,53,2024-06-15,13,16,16,0
852,29,2024-02-07,40,45,45,0
471,68,2024-09-13,18,71,71,0
867,90,2024-05-14,25,72,72,0
584,7,2024-08-25,33,54,54,0
945,89,2024-12-17,47,90,90,0
72,53,2024-09-29,40,99,99,0
890,19,2024-02-15,43,5,5,38
501,95,2024-12-12,12,69,69,0
868,5,2024-12-20,44,67,67,0
382,29,2024-06-29,36,85,85,0
299,2,2024-10-19,48,39,39,9
55,96,2024-12-21,4,90,90,0
855,61,2024-02-23,5,65,65,0
138,74,2024-05-10,37,8,8,29
201,25,2024-07-04,8,10,10,0
410,19,2024-03-19,42,19,19,23
570,6,2024-12-26,49,42,42,7
907,59,2024-09-07,28,57,57,0
458,95,2024-01-29,31,77,77,0
317,57,2024-06-28,9,25,25,0
716,80,2024-09-22,29,37,37,0
779,3,2024-07-30,14,93,93,0
488,27,2024-06-02,40,35,35,5
632,1,2024-06-02,41,98,98,0
177,93,2024-10-26,22,54,54,0
635,21,2024-02-28,11,5,5,6
5,3,2024-04-25,23,2,2,21
274,62,2024-01-30,1,64,64,0
762,47,2024-09-23,46,63,63,0
169,10,2024-09-15,37,57,57,0
765,56,2024-05-23,21,57,57,0
490,24,2024-12-30,26,17,17,9
764,33,2024-08-03,46,22,22,24
89,69,2024-01-25,36,95,95,0
615,94,2024-02-19,23,28,28,0
634,13,2024-09-17,1,22,22,0
404,87,2024-06-24,40,35,35,5
966,48,2024-04-25,15,69,69,0
384,65,2024-08-28,21,80,80,0
38,49,2024-05-08,47,81,81,0
200,36,2024-08-10,9,94,94,0
374,26,2024-10-18,9,5,5,4
15,40,2024-09-14,10,33,33,0
323,44,2024-12-23,26,43,43,0
834,45,2024-06-05,41,43,43,0
191,48,2024-08-17,35,26,26,9
677,23,2024-06-19,25,99,99,0
627,33,2024-12-09,26,51,51,0
249,56,2024-02-27,11,41,41,0
694,11,2024-10-03,38,24,24,14
345,47,2024-10-25,2,73,73,0
129,10,2024-12-30,7,38,38,0
384,91,2024-02-29,18,38,38,0
589,41,2024-08-29,27,11,11,16
168,11,2024-10-09,34,10,10,24
824,90,2024-06-11,27,2,2,25
299,25,2024-01-11,17,21,21,0
291,22,2024-04-05,43,3,3,40
728,78,2024-02-18,44,7,7,37
597,75,2024-03-14,24,13,13,11
338,13,2024-08-29,25,83,83,0
888,27,2024-06-26,7,87,87,0
996,47,2024-08-12,6,13,13,0
343,6,2024-04-07,24,91,91,0
902,14,2024-04-13,33,15,15,18
360,7,2024-12-31,49,31,31,18
189,6,2024-06-16,29,63,63,0
949,65,2024-09-13,43,75,75,0
919,21,2024-11-25,22,15,15,7
404,26,2024-05-28,26,51,51,0
229,86,2024-10-07,28,18,18,10
728,64,2024-06-26,21,68,68,0
132,57,2024-06-08,49,11,11,38
735,44,2024-06-24,7,92,92,0
590,48,2024-09-18,17,4,4,13
169,86,2024-09-12,20,41,41,0
367,54,2024-07-09,41,16,16,25
651,62,2024-01-11,49,71,71,0
38,89,2024-04-25,20,93,93,0
877,51,2024-04-01,22,9,9,13
256,90,2024-12-21,28,83,83,0
535,82,2024-03-24,40,15,15,25
49,48,2024-09-16,49,15,15,34
995,22,2024-05-26,7,41,41,0
662,89,2024-05-23,1,2,2,0
654,57,2024-10-11,32,22,22,10
20,84,2024-09-22,13,85,85,0
690,61,2024-08-12,30,27,27,3
417,61,2024-11-11,23,44,44,0
381,5,2024-02-22,19,99,99,0
548,45,2024-04-21,32,67,67,0
475,12,2024-02-13,30,23,23,7
154,61,2024-12-25,29,18,18,11
696,15,2024-05-09,49,74,74,0
631,45,2024-05-30,45,39,39,6
302,60,2024-08-07,29,45,45,0
662,57,2024-01-20,30,39,39,0
663,79,2024-08-28,16,61,61,0
270,32,2024-10-18,40,17,17,23
606,67,2024-01-06,19,11,11,8
138,9,2024-07-21,18,13,13,5
831,29,2024-01-22,1,81,81,0
105,19,2024-06-06,14,60,60,0
719,79,2024-05-03,47,11,11,36
118,9,2024-08-05,2,26,26,0
115,95,2024-09-29,28,5,5,23
107,19,2024-09-08,49,87,87,0
199,18,2024-12-17,30,32,32,0
200,84,2024-08-22,38,79,79,0
263,71,2024-11-02,4,49,49,0
524,86,2024-09-06,1,11,11,0
202,73,2024-02-23,8,94,94,0
704,33,2024-03-03,29,56,56,0
296,9,2024-03-23,39,52,52,0
40,1,2024-04-27,3,12,12,0
497,28,2024-05-02,32,71,71,0
208,26,2024-09-27,10,2,2,8
934,40,2024-08-19,10,63,63,0
331,88,2024-03-17,19,83,83,0
3,40,2024-12-15,46,57,57,0
672,30,2024-09-20,34,3,3,31
907,22,2024-01-04,33,44,44,0
836,17,2024-02-27,23,65,65,0
670,78,2024-07-23,28,35,35,0
150,81,2024-11-24,32,22,22,10
91,42,2024-12-11,7,18,18,0
512,10,2024-12-03,29,39,39,0
724,15,2024-04-13,8,71,71,0
102,70,2024-01-21,1,15,15,0
256,99,2024-11-25,3,57,57,0
232,71,2024-07-08,24,17,17,7
989,64,2024-12-14,23,35,35,0
297,47,2024-10-24,8,23,23,0
465,16,2024-08-05,47,0,0,47
100,92,2024-12-26,37,0,0,37
175,96,2024-09-19,3,63,63,0
40,40,2024-07-11,33,61,61,0
291,51,2024-11-06,28,35,35,0
802,32,2024-01-20,47,74,74,0
313,47,2024-02-22,8,17,17,0
739,5,2024-10-02,34,15,15,19
95,63,2024-06-21,35,16,16,19
759,91,2024-10-17,32,23,23,9
46,93,2024-01-16,24,97,97,0
852,93,2024-04-30,14,67,67,0
664,32,2024-04-21,32,98,98,0
171,49,2024-09-28,46,78,78,0
358,6,2024-05-31,43,1,1,42
438,92,2024-12-10,16,94,94,0
622,19,2024-02-08,4,72,72,0
879,76,2024-07-11,37,9,9,28
93,22,2024-06-30,21,52,52,0
815,2,2024-04-26,14,88,88,0
183,59,2024-02-17,31,50,50,0
401,90,2024-09-22,48,68,68,0
963,67,2024-08-19,18,13,13,5
272,22,2024-06-30,7,65,65,0
386,98,2024-04-09,10,81,81,0
851,35,2024-02-06,7,92,92,0
800,74,2024-10-03,33,52,52,0
649,43,2024-08-28,23,83,83,0
797,96,2024-11-02,21,63,63,0
114,94,2024-05-15,19,71,71,0
697,89,2024-11-23,48,48,48,0
59,29,2024-06-15,19,89,89,0
943,37,2024-06-29,36,61,61,0
160,42,2024-05-31,29,36,36,0
417,48,2024-04-22,18,48,48,0
591,56,2024-05-17,2,67,67,0
803,31,2024-03-31,1,32,32,0
679,47,2024-10-11,47,21,21,26
182,3,2024-03-07,5,69,69,0
380,29,2024-04-21,20,32,32,0
359,81,2024-10-18,11,27,27,0
29,64,2024-07-27,42,87,87,0
685,23,2024-04-23,2,3,3,0
839,72,2024-11-06,3,65,65,0
974,83,2024-09-19,23,76,76,0
131,36,2024-01-23,12,48,48,0
921,79,2024-04-13,20,10,10,10
113,77,2024-03-12,5,34,34,0
412,42,2024-05-13,37,38,38,0
46,87,2024-09-29,38,9,9,29
262,29,2024-01-30,30,73,73,0
315,83,2024-12-31,9,71,71,0
705,7,2024-09-17,34,68,68,0
678,30,2024-11-04,44,22,22,22
768,42,2024-01-19,35,33,33,2
577,21,2024-08-22,22,31,31,0
566,13,2024-09-16,44,15,15,29
978,32,2024-02-25,24,67,67,0
670,21,2024-09-06,17,53,53,0
339,98,2024-12-22,10,27,27,0
524,76,2024-11-28,30,59,59,0
701,82,2024-06-03,46,77,77,0
96,52,2024-11-16,23,75,75,0
662,11,2024-08-14,32,59,59,0
249,73,2024-06-02,17,84,84,0
346,100,2024-02-19,17,79,79,0
677,40,2024-03-24,14,43,43,0
385,68,2024-04-11,9,1,1,8
840,36,2024-09-19,40,22,22,18
559,82,2024-09-30,2,92,92,0
988,37,2024-11-21,45,45,45,0
55,58,2024-10-15,25,72,72,0
644,33,2024-12-28,39,53,53,0
157,42,2024-01-24,9,70,70,0
849,5,2024-04-20,22,92,92,0
852,93,2024-09-04,43,80,80,0
870,93,2024-01-16,46,8,8,38
75,92,2024-08-11,4,69,69,0
492,23,2024-12-12,26,43,43,0
241,22,2024-05-11,29,83,83,0
971,75,2024-09-23,45,73,73,0
51,16,2024-12-05,34,72,72,0
223,57,2024-05-19,23,11,11,12
644,40,2024-04-19,37,96,96,0
404,28,2024-08-12,11,31,31,0
235,26,2024-08-28,6,33,33,0
460,14,2024-12-19,18,82,82,0
802,1,2024-12-01,21,32,32,0
449,16,2024-09-10,42,63,63,0
857,98,2024-11-06,36,47,47,0
448,13,2024-03-22,41,15,15,26
119,10,2024-09-05,38,49,49,0
498,27,2024-07-16,34,22,22,12
654,36,2024-10-01,17,25,25,0
103,92,2024-06-24,37,53,53,0
413,64,2024-12-27,25,43,43,0
558,84,2024-03-03,38,36,36,2
1,20,2024-03-04,12,8,8,4
91,65,2024-07-05,23,93,93,0
605,23,2024-06-05,42,12,12,30
620,40,2024-01-05,22,59,59,0
305,5,2024-04-01,21,79,79,0
509,8,2024-04-22,27,1,1,26
207,15,2024-06-22,31,94,94,0
672,43,2024-01-26,6,59,59,0
951,22,2024-05-21,27,56,56,0
364,19,2024-04-18,40,42,42,0
55,85,2024-01-24,34,18,18,16
223,5,2024-11-23,12,10,10,2
455,8,2024-01-19,45,77,77,0
561,80,2024-01-14,7,46,46,0
620,16,2024-01-20,10,88,88,0
474,60,2024-12-01,45,62,62,0
658,15,2024-02-21,17,6,6,11
716,2,2024-09-24,26,78,78,0
115,78,2024-10-05,21,93,93,0
760,37,2024-09-18,28,30,30,0
222,76,2024-04-26,46,87,87,0
342,32,2024-09-13,2,54,54,0
830,98,2024-08-20,43,24,24,19
965,20,2024-02-06,1,71,71,0
292,16,2024-03-08,36,29,29,7
522,61,2024-01-12,26,35,35,0
703,37,2024-03-20,29,49,49,0
46,9,2024-01-31,21,13,13,8
165,99,2024-01-31,11,28,28,0
141,67,2024-03-07,40,26,26,14
717,94,2024-09-15,11,49,49,0
722,57,2024-02-25,36,35,35,1
107,90,2024-10-14,49,33,33,16
611,56,2024-08-01,39,20,20,19
188,3,2024-05-02,40,37,37,3
931,81,2024-12-13,35,74,74,0
393,68,2024-03-19,34,96,96,0
458,67,2024-02-19,47,78,78,0
782,81,2024-12-25,24,75,75,0
717,20,2024-02-13,22,87,87,0
108,6,2024-11-11,5,49,49,0
415,55,2024-05-31,33,36,36,0
927,54,2024-09-12,36,74,74,0
838,22,2024-12-15,47,18,18,29
589,100,2024-01-17,20,0,0,20
773,30,2024-07-24,19,80,80,0
451,50,2024-04-29,35,39,39,0
659,46,2024-05-30,43,54,54,0
957,63,2024-10-04,17,79,79,0
